"x","Y","piece"
1445.544,-1.08199401635041,"956_Vi"
1450.268,-0.897560162812039,"956_Vi"
1454.992,-0.950230716650046,"956_Vi"
1459.716,-1.00205695232186,"956_Vi"
1464.44,-1.00205695232186,"956_Vi"
1469.164,-0.944171492163259,"956_Vi"
1473.888,-1.00205695232186,"956_Vi"
1478.612,-0.944171492163259,"956_Vi"
1483.336,-0.944171492163259,"956_Vi"
1488.06,-0.638677313325373,"956_Vi"
1492.784,-0.380092458485597,"956_Vi"
1497.508,-0.380092458485597,"956_Vi"
1502.232,-0.380092458485597,"956_Vi"
1506.956,-0.305519298101093,"956_Vi"
1511.68,-0.28535499366146,"956_Vi"
1516.404,-0.266208837598705,"956_Vi"
1521.128,-0.0941665947935612,"956_Vi"
1525.852,-0.137996640773798,"956_Vi"
1530.576,-0.0345924983025765,"956_Vi"
1535.3,0.0908135822641059,"956_Vi"
1540.024,-0.0345924983025765,"956_Vi"
1544.748,0.0908135822641059,"956_Vi"
1549.472,0.225184335124763,"956_Vi"
1554.196,0.0908135822641059,"956_Vi"
1558.92,0.0908135822641059,"956_Vi"
1563.644,0.126771602988969,"956_Vi"
1568.368,0.142515653499716,"956_Vi"
1573.092,0.142515653499716,"956_Vi"
1577.816,-0.0987855118203737,"956_Vi"
1582.54,-0.289079926747599,"956_Vi"
1587.264,-0.0987855118203737,"956_Vi"
1591.988,-0.0987855118203737,"956_Vi"
1596.712,-0.0987855118203737,"956_Vi"
1601.436,-0.0985371829479643,"956_Vi"
1606.16,0.142515653499716,"956_Vi"
1610.884,0.350342086819036,"956_Vi"
1615.608,0.170179489886109,"956_Vi"
1620.332,0.500879049273538,"956_Vi"
1625.056,0.500879049273538,"956_Vi"
1629.78,0.511805519659545,"956_Vi"
1634.504,0.539345191609734,"956_Vi"
1639.228,0.511805519659545,"956_Vi"
1643.952,0.532491314731238,"956_Vi"
1648.676,0.532491314731238,"956_Vi"
1653.4,0.532491314731238,"956_Vi"
1658.124,0.532491314731238,"956_Vi"
1662.848,0.532491314731238,"956_Vi"
1667.572,0.580170458233818,"956_Vi"
1672.296,0.709177307450435,"956_Vi"
1677.02,0.580170458233818,"956_Vi"
1681.744,0.709177307450435,"956_Vi"
1686.468,0.736692146513383,"956_Vi"
1691.192,0.822166944396654,"956_Vi"
1695.916,0.822166944396654,"956_Vi"
1700.64,0.822166944396654,"956_Vi"
1705.364,1.03468679340451,"956_Vi"
1710.088,1.1162876608782,"956_Vi"
1714.812,1.11653598975061,"956_Vi"
1719.536,0.907890071152335,"956_Vi"
1724.26,1.11653598975061,"956_Vi"
1728.984,1.29272532472498,"956_Vi"
1733.708,1.57425576737538,"956_Vi"
1738.432,1.57425576737538,"956_Vi"
1743.156,1.57425576737538,"956_Vi"
1747.88,1.87095910412997,"956_Vi"
1752.604,1.48130627043259,"956_Vi"
1757.328,1.916726115315,"956_Vi"
1762.052,1.48130627043259,"956_Vi"
1766.776,1.50949159745104,"956_Vi"
1771.5,1.18415594170765,"956_Vi"
1776.224,1.12294287465876,"956_Vi"
1780.948,1.05683772882342,"956_Vi"
1785.672,1.12294287465876,"956_Vi"
1790.396,1.05683772882342,"956_Vi"
1795.12,0.976900664794871,"956_Vi"
1799.844,0.879729577021123,"956_Vi"
1804.568,0.815188903081953,"956_Vi"
1809.292,0.743943349587733,"956_Vi"
1814.016,0.598546794792104,"956_Vi"
1818.74,0.598546794792104,"956_Vi"
1823.464,0.743943349587733,"956_Vi"
1828.188,0.743943349587733,"956_Vi"
1832.912,0.743943349587733,"956_Vi"
1837.636,0.661299500849927,"956_Vi"
1842.36,0.661299500849927,"956_Vi"
1847.084,0.806273896562461,"956_Vi"
1851.808,0.806273896562461,"956_Vi"
1856.532,0.780646356929823,"956_Vi"
1861.256,0.780646356929823,"956_Vi"
1865.98,0.559931655132462,"956_Vi"
1870.704,0.559931655132462,"956_Vi"
1875.428,0.559931655132462,"956_Vi"
1880.152,0.411381323657236,"956_Vi"
1884.876,0.292605623983881,"956_Vi"
1889.6,0.292605623983881,"956_Vi"
1894.324,0.212072570661554,"956_Vi"
1899.048,0.212072570661554,"956_Vi"
1903.772,0.0869396518545212,"956_Vi"
1908.496,-0.259528790930896,"956_Vi"
1913.22,-0.259528790930896,"956_Vi"
1917.944,-0.259528790930896,"956_Vi"
1922.668,-0.259528790930896,"956_Vi"
1927.392,-0.259528790930896,"956_Vi"
1932.116,0.101789718424596,"956_Vi"
1936.84,-0.259528790930896,"956_Vi"
1941.564,-0.460675177582406,"956_Vi"
1946.288,-0.183415991537454,"956_Vi"
1951.012,-0.0176068034297825,"956_Vi"
1955.736,0.177902517818038,"956_Vi"
1960.46,-0.0176068034297825,"956_Vi"
1965.184,-0.192877321576247,"956_Vi"
1969.908,-0.192877321576247,"956_Vi"
1974.632,-0.463506126727872,"956_Vi"
1979.356,-0.686654451474844,"956_Vi"
1984.08,-0.463506126727872,"956_Vi"
1988.804,-0.494224408244899,"956_Vi"
1993.528,-0.82768041811607,"956_Vi"
1998.252,-0.82768041811607,"956_Vi"
2002.976,-0.908312802987361,"956_Vi"
2007.7,-0.909504781574925,"956_Vi"
2012.424,-0.909504781574925,"956_Vi"
2017.148,-0.909504781574925,"956_Vi"
2021.872,-0.909504781574925,"956_Vi"
2026.596,-0.879829481322017,"956_Vi"
2031.32,-0.879829481322017,"956_Vi"
2036.044,-0.870169488185296,"956_Vi"
2040.768,-0.859665176882384,"956_Vi"
2045.492,-0.859665176882384,"956_Vi"
2050.216,-0.855493251825908,"956_Vi"
2054.94,-0.855493251825908,"956_Vi"
2059.664,-0.776698500610446,"956_Vi"
2064.388,-0.776698500610446,"956_Vi"
2069.112,-0.776698500610446,"956_Vi"
2073.836,-0.855493251825908,"956_Vi"
2078.56,-0.776698500610446,"956_Vi"
2083.284,-0.954725469240654,"956_Vi"
2088.008,-0.954725469240654,"956_Vi"
2092.732,-1.04263389007354,"956_Vi"
2097.456,-1.06274852873869,"956_Vi"
2102.18,-1.0492891038541,"956_Vi"
2106.904,-1.15299124097222,"956_Vi"
2111.628,-1.2474555440367,"956_Vi"
2116.352,-1.14375340691859,"956_Vi"
2121.076,-0.813724335486669,"956_Vi"
2125.8,-1.14375340691859,"956_Vi"
2130.524,-0.992496290734104,"956_Vi"
2135.248,-1.04611049428727,"956_Vi"
2139.972,-1.17792345976211,"956_Vi"
2144.696,-1.00943231983242,"956_Vi"
2149.42,-1.00943231983242,"956_Vi"
2154.144,-0.777046161031819,"956_Vi"
2158.868,-0.777046161031819,"956_Vi"
2163.592,-0.777046161031819,"956_Vi"
2168.316,-0.976628075787151,"956_Vi"
2173.04,-0.976628075787151,"956_Vi"
2177.764,-0.954179145721353,"956_Vi"
2182.488,-0.954179145721353,"956_Vi"
2187.212,-0.746476876838238,"956_Vi"
2191.936,-0.746476876838238,"956_Vi"
2196.66,-0.865202910737111,"956_Vi"
2201.384,-0.865202910737111,"956_Vi"
2206.108,-0.719384196858386,"956_Vi"
2210.832,-0.865202910737111,"956_Vi"
2215.556,-0.794280184777023,"956_Vi"
2220.28,-0.759240980880074,"956_Vi"
2225.004,-0.759240980880074,"956_Vi"
2229.728,-0.684344992961438,"956_Vi"
2234.452,-0.684344992961438,"956_Vi"
2239.176,-0.759240980880074,"956_Vi"
2243.9,-0.759240980880074,"956_Vi"
2248.624,-0.848068218540871,"956_Vi"
2253.348,-0.869945992200128,"956_Vi"
2258.072,-0.790952577886738,"956_Vi"
2262.796,-0.869945992200128,"956_Vi"
2267.52,-0.869945992200128,"956_Vi"
2272.244,-0.900713939491637,"956_Vi"
2276.968,-1.02177426479116,"956_Vi"
2281.692,-1.09726624200358,"956_Vi"
2286.416,-1.22297031721715,"956_Vi"
2291.14,-1.09726624200358,"956_Vi"
2295.864,-1.09726624200358,"956_Vi"
2300.588,-1.09726624200358,"956_Vi"
2305.312,-1.22297031721715,"956_Vi"
2310.036,-1.22297031721715,"956_Vi"
2314.76,-1.31770778204129,"956_Vi"
2319.484,-1.31770778204129,"956_Vi"
2324.208,-1.31770778204129,"956_Vi"
2328.932,-1.23821770998308,"956_Vi"
2333.656,-1.01571504030437,"956_Vi"
2338.38,-1.01571504030437,"956_Vi"
2343.104,-1.01571504030437,"956_Vi"
2347.828,-0.92328703399364,"956_Vi"
2352.552,-0.686058462181062,"956_Vi"
2357.276,-0.61985398479675,"956_Vi"
2362,-0.551340048899032,"956_Vi"
2366.724,-0.551340048899032,"956_Vi"
2371.448,-0.551340048899032,"956_Vi"
2376.172,-0.61985398479675,"956_Vi"
2380.896,-0.5638806569557,"956_Vi"
2385.62,-0.69162102892303,"956_Vi"
2390.344,-0.548434601091843,"956_Vi"
2395.068,-0.69162102892303,"956_Vi"
2399.792,-0.891178110791121,"956_Vi"
2404.516,-0.970246023766233,"956_Vi"
2409.24,-1.13968081341108,"956_Vi"
2413.964,-0.970246023766233,"956_Vi"
2418.688,-1.00456507393319,"956_Vi"
2423.412,-1.00456507393319,"956_Vi"
2428.136,-1.00456507393319,"956_Vi"
2432.86,-1.09580110165636,"956_Vi"
2437.584,-1.23091684113425,"956_Vi"
2442.308,-1.23091684113425,"956_Vi"
2447.032,-1.09580110165636,"956_Vi"
2451.756,-0.965527775190457,"956_Vi"
2456.48,-0.965527775190457,"956_Vi"
2461.204,-0.965527775190457,"956_Vi"
2465.928,-1.0326014036282,"956_Vi"
2470.652,-0.856933559285882,"956_Vi"
2475.376,-0.765151208043415,"956_Vi"
2480.1,-0.69003172413961,"956_Vi"
2484.824,-0.522558732586797,"956_Vi"
2489.548,-0.522558732586797,"956_Vi"
2494.272,-0.569716385457318,"956_Vi"
2498.996,-0.69003172413961,"956_Vi"
2503.72,-0.569716385457318,"956_Vi"
2508.444,-0.421563380177946,"956_Vi"
2513.168,-0.329905193371683,"956_Vi"
2517.892,-0.329905193371683,"956_Vi"
2522.616,-0.263005395144625,"956_Vi"
2527.34,-0.329905193371683,"956_Vi"
2532.064,-0.298094264816056,"956_Vi"
2536.788,-0.421563380177946,"956_Vi"
2541.512,-0.298094264816056,"956_Vi"
2546.236,-0.0243365158720738,"956_Vi"
2550.96,0.183440251672764,"956_Vi"
2555.684,0.022572808126038,"956_Vi"
2560.408,0.183440251672764,"956_Vi"
2565.132,0.320393624806478,"956_Vi"
2569.856,0.183440251672764,"956_Vi"
2574.58,0.320393624806478,"956_Vi"
2579.304,0.413243790200305,"956_Vi"
2584.028,0.481832224759746,"956_Vi"
2588.752,0.552084462764329,"956_Vi"
2593.476,0.552084462764329,"956_Vi"
2598.2,0.438647833847774,"956_Vi"
2602.924,0.552084462764329,"956_Vi"
2607.648,0.552084462764329,"956_Vi"
2612.372,0.449400474023095,"956_Vi"
2617.096,0.552084462764329,"956_Vi"
2621.82,0.449400474023095,"956_Vi"
2626.544,0.699914640509569,"956_Vi"
2631.268,0.900365706318334,"956_Vi"
2635.992,0.64207884612545,"956_Vi"
2640.716,0.64207884612545,"956_Vi"
2645.44,0.900365706318334,"956_Vi"
2650.164,0.645108458368843,"956_Vi"
2654.888,0.645108458368843,"956_Vi"
2659.612,0.645108458368843,"956_Vi"
2664.336,0.891599697122286,"956_Vi"
2669.06,1.27601279161184,"956_Vi"
2673.784,1.33444457528974,"956_Vi"
2678.508,1.33444457528974,"956_Vi"
2683.232,1.53963872256152,"956_Vi"
2687.956,1.53963872256152,"956_Vi"
2692.68,1.33444457528974,"956_Vi"
2697.404,1.34800333172329,"956_Vi"
2702.128,1.18000884953842,"956_Vi"
2706.852,1.34800333172329,"956_Vi"
2711.576,1.34800333172329,"956_Vi"
2716.3,1.34800333172329,"956_Vi"
2721.024,1.1737509619537,"956_Vi"
2725.748,1.1737509619537,"956_Vi"
2730.472,1.1737509619537,"956_Vi"
2735.196,1.24469852080103,"956_Vi"
2739.92,1.38055924689614,"956_Vi"
2744.644,1.38055924689614,"956_Vi"
2749.368,1.70594456841401,"956_Vi"
2754.092,1.38055924689614,"956_Vi"
2758.816,1.20322759910868,"956_Vi"
2763.54,1.38055924689614,"956_Vi"
2768.264,1.70383377299853,"956_Vi"
2772.988,1.70383377299853,"956_Vi"
2777.712,1.74632284306776,"956_Vi"
2782.436,1.50777812823141,"956_Vi"
2787.16,1.74632284306776,"956_Vi"
2791.884,1.74632284306776,"956_Vi"
2796.608,1.33044648044395,"956_Vi"
2801.332,1.7356695344414,"956_Vi"
2806.056,1.7356695344414,"956_Vi"
2810.78,1.48905413125176,"956_Vi"
2815.504,1.24616366114825,"956_Vi"
2820.228,1.24616366114825,"956_Vi"
2824.952,0.972505243753227,"956_Vi"
2829.676,1.24616366114825,"956_Vi"
2834.4,1.24616366114825,"956_Vi"
2839.124,1.26925824628231,"956_Vi"
2843.848,1.26925824628231,"956_Vi"
2848.572,1.26925824628231,"956_Vi"
2853.296,1.46690319583285,"956_Vi"
2858.02,1.42163284239264,"956_Vi"
2862.744,1.42163284239264,"956_Vi"
0,-1.35478399784609,"956_VIk"
4.724,-1.35478399784609,"956_VIk"
9.448,-1.6377523140388,"956_VIk"
14.172,-1.48404179930296,"956_VIk"
18.896,-1.48404179930296,"956_VIk"
23.62,-1.32124962276175,"956_VIk"
28.344,-1.32124962276175,"956_VIk"
33.068,-1.09431651538015,"956_VIk"
37.792,-1.09431651538015,"956_VIk"
42.516,-1.09431651538015,"956_VIk"
47.24,-1.09431651538015,"956_VIk"
51.964,-0.831002541900578,"956_VIk"
56.688,-0.806007639857114,"956_VIk"
61.412,-0.806007639857114,"956_VIk"
66.136,-0.806007639857114,"956_VIk"
70.86,-0.992574793721667,"956_VIk"
75.584,-0.806007639857114,"956_VIk"
80.308,-0.806007639857114,"956_VIk"
85.032,-1.14463163272578,"956_VIk"
89.756,-0.761521051729864,"956_VIk"
94.48,-0.554594709758325,"956_VIk"
99.204,-0.761521051729864,"956_VIk"
103.928,-0.938572792777437,"956_VIk"
108.652,-0.554594709758325,"956_VIk"
113.376,-0.554594709758325,"956_VIk"
118.1,-0.554594709758325,"956_VIk"
122.824,-1.02667846700874,"956_VIk"
127.548,-1.09876246324905,"956_VIk"
132.272,-0.62754620802184,"956_VIk"
136.996,-0.586936269560768,"956_VIk"
141.72,-0.586936269560768,"956_VIk"
146.444,-0.586936269560768,"956_VIk"
151.168,-0.586936269560768,"956_VIk"
155.892,-0.609816635422681,"956_VIk"
160.616,-0.609816635422681,"956_VIk"
165.34,-0.308847652248565,"956_VIk"
170.064,0.0212910864556675,"956_VIk"
174.788,0.0212910864556675,"956_VIk"
179.512,-0.308847652248565,"956_VIk"
184.236,-0.665716297042662,"956_VIk"
188.96,-0.665716297042662,"956_VIk"
193.684,-0.665716297042662,"956_VIk"
198.408,-0.418261344924725,"956_VIk"
203.132,-0.147654932562626,"956_VIk"
207.856,-0.56397457538418,"956_VIk"
212.58,-0.823276352006449,"956_VIk"
217.304,-0.823276352006449,"956_VIk"
222.028,-0.56397457538418,"956_VIk"
226.752,-0.306570459437664,"956_VIk"
231.476,-0.175089684046341,"956_VIk"
236.2,-0.175089684046341,"956_VIk"
240.924,0.240877536078288,"956_VIk"
245.648,0.566488998598943,"956_VIk"
250.372,0.566488998598943,"956_VIk"
255.096,0.566488998598943,"956_VIk"
259.82,0.672324245429401,"956_VIk"
264.544,0.894079450110024,"956_VIk"
269.268,0.894079450110024,"956_VIk"
273.992,0.894079450110024,"956_VIk"
278.716,1.2083320580144,"956_VIk"
283.44,1.06123624620547,"956_VIk"
288.164,1.06123624620547,"956_VIk"
292.888,1.19119889305619,"956_VIk"
297.612,1.19119889305619,"956_VIk"
302.336,1.19119889305619,"956_VIk"
307.06,0.82286295589291,"956_VIk"
311.784,0.82286295589291,"956_VIk"
316.508,1.19119889305619,"956_VIk"
321.232,1.2615478852501,"956_VIk"
325.956,1.13321180469288,"956_VIk"
330.68,1.13321180469288,"956_VIk"
335.404,1.13321180469288,"956_VIk"
340.128,0.949165828583254,"956_VIk"
344.852,0.949165828583254,"956_VIk"
349.576,1.55986014347817,"956_VIk"
354.3,1.99437021934871,"956_VIk"
359.024,1.55986014347817,"956_VIk"
363.748,1.38511270467972,"956_VIk"
368.472,1.38511270467972,"956_VIk"
373.196,1.58401465293665,"956_VIk"
377.92,1.58401465293665,"956_VIk"
382.644,1.58401465293665,"956_VIk"
387.368,1.58401465293665,"956_VIk"
392.092,1.58401465293665,"956_VIk"
396.816,1.58401465293665,"956_VIk"
401.54,1.58401465293665,"956_VIk"
406.264,1.58401465293665,"956_VIk"
410.988,1.70560048337585,"956_VIk"
415.712,1.70560048337585,"956_VIk"
420.436,1.52177138277202,"956_VIk"
425.16,1.52177138277202,"956_VIk"
429.884,1.81127307357696,"956_VIk"
434.608,1.81127307357696,"956_VIk"
439.332,1.23652587376841,"956_VIk"
444.056,1.23652587376841,"956_VIk"
448.78,0.55149747926051,"956_VIk"
453.504,0.72328998929243,"956_VIk"
458.228,0.419474515104687,"956_VIk"
462.952,0.419474515104687,"956_VIk"
467.676,0.477488712906219,"956_VIk"
472.4,0.781304187093962,"956_VIk"
477.124,0.483507008192172,"956_VIk"
481.848,0.781304187093962,"956_VIk"
486.572,1.03954869562545,"956_VIk"
491.296,1.03954869562545,"956_VIk"
496.02,1.3941943664851,"956_VIk"
500.744,1.71893832698255,"956_VIk"
505.468,1.79313685940442,"956_VIk"
510.192,2.09594928437784,"956_VIk"
514.916,2.09594928437784,"956_VIk"
519.64,1.79313685940442,"956_VIk"
524.364,1.86391960260993,"956_VIk"
529.088,1.85139504214998,"956_VIk"
533.812,1.78972107018807,"956_VIk"
538.536,1.59390959788879,"956_VIk"
543.26,1.18165637080098,"956_VIk"
547.984,1.00267985963943,"956_VIk"
552.708,0.848644031644899,"956_VIk"
557.432,0.789193033617441,"956_VIk"
562.156,0.765390946855878,"956_VIk"
566.88,0.765390946855878,"956_VIk"
571.604,0.765390946855878,"956_VIk"
576.328,0.765390946855878,"956_VIk"
581.052,0.765390946855878,"956_VIk"
585.776,1.2146214476826,"956_VIk"
590.5,1.92583755951587,"956_VIk"
595.224,1.92583755951587,"956_VIk"
599.948,2.33567804660164,"956_VIk"
604.672,2.33567804660164,"956_VIk"
609.396,2.33567804660164,"956_VIk"
614.12,2.54694189868919,"956_VIk"
618.844,2.11484456282067,"956_VIk"
623.568,2.11484456282067,"956_VIk"
628.292,1.35683756061103,"956_VIk"
633.016,0.938403381607923,"956_VIk"
637.74,0.844577615911147,"956_VIk"
642.464,0.718545837603052,"956_VIk"
647.188,0.287858192522239,"956_VIk"
651.912,-0.0418196857321674,"956_VIk"
656.636,-0.207864994860384,"956_VIk"
661.36,-0.279732115594899,"956_VIk"
666.084,-0.279732115594899,"956_VIk"
670.808,-0.279732115594899,"956_VIk"
675.532,-0.279732115594899,"956_VIk"
680.256,-0.279732115594899,"956_VIk"
684.98,-0.281602666832425,"956_VIk"
689.704,-0.281602666832425,"956_VIk"
694.428,-0.281602666832425,"956_VIk"
699.152,-0.0401117911239914,"956_VIk"
703.876,-0.0401117911239914,"956_VIk"
708.6,-0.0401117911239914,"956_VIk"
713.324,-0.0401117911239914,"956_VIk"
718.048,0.353707017970801,"956_VIk"
722.772,0.353707017970801,"956_VIk"
727.496,0.117773577098496,"956_VIk"
732.22,0.353707017970801,"956_VIk"
736.944,0.353707017970801,"956_VIk"
741.668,0.353707017970801,"956_VIk"
746.392,0.287993739713364,"956_VIk"
751.116,0.287993739713364,"956_VIk"
755.84,0.545289417906981,"956_VIk"
760.564,0.287993739713364,"956_VIk"
765.288,-0.0398949156181913,"956_VIk"
770.012,-0.340972336545208,"956_VIk"
774.736,-0.397115983109214,"956_VIk"
779.46,-0.550284309080548,"956_VIk"
784.184,-0.550284309080548,"956_VIk"
788.908,-0.666854893448112,"956_VIk"
793.632,-0.550284309080548,"956_VIk"
798.356,-0.666854893448112,"956_VIk"
803.08,-0.83452676886983,"956_VIk"
807.804,-0.83452676886983,"956_VIk"
812.528,-0.83452676886983,"956_VIk"
817.252,-0.714133753712538,"956_VIk"
821.976,-0.714133753712538,"956_VIk"
826.7,-0.714133753712538,"956_VIk"
831.424,-0.714133753712538,"956_VIk"
836.148,-0.573598425954061,"956_VIk"
840.872,-0.573598425954061,"956_VIk"
845.596,-0.573598425954061,"956_VIk"
850.32,-0.573598425954061,"956_VIk"
855.044,-0.573598425954061,"956_VIk"
859.768,-0.410724921098171,"956_VIk"
864.492,-0.728311989904221,"956_VIk"
869.216,-0.8258246391996,"956_VIk"
873.94,-0.8258246391996,"956_VIk"
878.664,-0.8258246391996,"956_VIk"
883.388,-0.8258246391996,"956_VIk"
888.112,-1.01786789958561,"956_VIk"
892.836,-0.8258246391996,"956_VIk"
897.56,-0.6901419008834,"956_VIk"
902.284,-0.658911828048183,"956_VIk"
907.008,-0.6901419008834,"956_VIk"
911.732,-0.6901419008834,"956_VIk"
916.456,-0.658911828048183,"956_VIk"
921.18,-0.658911828048183,"956_VIk"
925.904,-0.735577319348525,"956_VIk"
930.628,-1.03313051330629,"956_VIk"
935.352,-0.821947989533423,"956_VIk"
940.076,-0.984008211242562,"956_VIk"
944.8,-1.14793898418923,"956_VIk"
949.524,-1.19706128625295,"956_VIk"
954.248,-1.14793898418923,"956_VIk"
958.972,-0.986854702256189,"956_VIk"
963.696,-1.10223247134185,"956_VIk"
968.42,-1.10223247134185,"956_VIk"
973.144,-0.957495180658498,"956_VIk"
977.868,-0.936349818842986,"956_VIk"
982.592,-0.936349818842986,"956_VIk"
987.316,-0.810019836714416,"956_VIk"
992.04,-0.714621723600589,"956_VIk"
996.764,-0.467980054629402,"956_VIk"
1001.488,-0.467980054629402,"956_VIk"
1006.212,-0.284096735149126,"956_VIk"
1010.936,-0.206211319128658,"956_VIk"
1015.66,-0.0783360990212627,"956_VIk"
1020.384,0.00499831408243363,"956_VIk"
1025.108,0.00499831408243363,"956_VIk"
1029.832,0.0339783035449743,"956_VIk"
1034.556,0.00117588329270641,"956_VIk"
1039.28,0.00117588329270641,"956_VIk"
1044.004,-0.0633445796828292,"956_VIk"
1048.728,-0.0633445796828292,"956_VIk"
1053.452,-0.0343645902202881,"956_VIk"
1058.176,-0.0343645902202881,"956_VIk"
1062.9,-0.238715535560451,"956_VIk"
1067.624,-0.238715535560451,"956_VIk"
1072.348,-0.22719402431482,"956_VIk"
1077.072,-0.22719402431482,"956_VIk"
1081.796,-0.367024506679447,"956_VIk"
1086.52,-0.367024506679447,"956_VIk"
1091.244,-0.367024506679447,"956_VIk"
1095.968,-0.367024506679447,"956_VIk"
1100.692,-0.420186115038701,"956_VIk"
1105.416,-0.612717345312757,"956_VIk"
1110.14,-0.830243477630277,"956_VIk"
1114.864,-0.866868328672272,"956_VIk"
1119.588,-0.866868328672272,"956_VIk"
1124.312,-0.866868328672272,"956_VIk"
1129.036,-0.800233329515186,"956_VIk"
1133.76,-0.866868328672272,"956_VIk"
1138.484,-0.672114124463765,"956_VIk"
1143.208,-0.672114124463765,"956_VIk"
1147.932,-0.221473932849341,"956_VIk"
1152.656,-0.221473932849341,"956_VIk"
1157.38,0.14434082655901,"956_VIk"
1162.104,0.272080499475281,"956_VIk"
1166.828,0.522951240809569,"956_VIk"
1171.552,0.74248347155574,"956_VIk"
1176.276,0.522951240809569,"956_VIk"
1181,0.569308380174345,"956_VIk"
1185.724,0.569308380174345,"956_VIk"
1190.448,0.569308380174345,"956_VIk"
1195.172,0.199942284358516,"956_VIk"
1199.896,0.199942284358516,"956_VIk"
1204.62,0.0650457197508416,"956_VIk"
1209.344,0.0650457197508416,"956_VIk"
1214.068,0.06504572,"956_VIk"
1218.792,0.06504572,"956_VIk"
1223.516,0.06504572,"956_VIk"
1228.24,0.06504572,"956_VIk"
1232.964,0.3695931,"956_VIk"
1237.688,0.3695931,"956_VIk"
1242.412,0.3695931,"956_VIk"
1247.136,0.7059671,"956_VIk"
1251.86,0.7802198,"956_VIk"
1256.584,0.7802198,"956_VIk"
1261.308,0.7893828,"956_VIk"
1266.032,0.6706164,"956_VIk"
1270.756,0.7893828,"956_VIk"
1275.48,0.6706164,"956_VIk"
1280.204,1.193069,"956_VIk"
1284.928,1.641948,"956_VIk"
1289.652,1.641948,"956_VIk"
1294.376,1.193069,"956_VIk"
1299.1,1.390507,"956_VIk"
1303.824,1.316255,"956_VIk"
1308.548,1.316255,"956_VIk"
1313.272,1.567695,"956_VIk"
1317.996,1.567695,"956_VIk"
1322.72,1.567695,"956_VIk"
1327.444,1.413903,"956_VIk"
1332.168,1.413903,"956_VIk"
1336.892,1.413903,"956_VIk"
1341.616,1.413903,"956_VIk"
1346.34,1.731219,"956_VIk"
1351.064,1.652358,"956_VIk"
1355.788,1.324821,"956_VIk"
1360.512,1.324821,"956_VIk"
1365.236,1.185614,"956_VIk"
1369.96,1.185614,"956_VIk"
1374.684,1.520443,"956_VIk"
1379.408,1.443208,"956_VIk"
1384.132,1.443208,"956_VIk"
1388.856,1.314222,"956_VIk"
1393.58,1.126407,"956_VIk"
1398.304,1.063839,"956_VIk"
1403.028,1.261955,"956_VIk"
1407.752,1.063839,"956_VIk"
1412.476,0.7642252,"956_VIk"
1417.2,0.7360856,"956_VIk"
1421.924,0.4355504,"956_VIk"
1426.648,0.4304267,"956_VIk"
1431.372,0.5337137,"956_VIk"
1436.096,0.5337137,"956_VIk"
1440.82,0.2981869,"956_VIk"
1445.544,0.3946152,"956_VIk"
1450.268,0.3507521,"956_VIk"
1454.992,0.3507521,"956_VIk"
1459.716,0.3507521,"956_VIk"
1464.44,0.164212,"956_VIk"
1469.164,-0.1321483,"956_VIk"
1473.888,-0.1321483,"956_VIk"
1478.612,-0.5000234,"956_VIk"
1483.336,-0.3423007,"956_VIk"
1488.06,-0.3423007,"956_VIk"
1492.784,-0.4863874,"956_VIk"
1497.508,-0.6072683,"956_VIk"
1502.232,-0.6072683,"956_VIk"
1506.956,-0.6072683,"956_VIk"
1511.68,-0.4734019,"956_VIk"
1516.404,-0.6072683,"956_VIk"
1521.128,-0.6072683,"956_VIk"
1525.852,-0.6072683,"956_VIk"
1530.576,-0.7897149,"956_VIk"
1535.3,-0.9875867,"956_VIk"
1540.024,-0.9875867,"956_VIk"
1544.748,-0.9875867,"956_VIk"
1549.472,-0.9490641,"956_VIk"
1554.196,-0.9490641,"956_VIk"
1558.92,-0.9490641,"956_VIk"
1563.644,-0.7043472,"956_VIk"
1568.368,-0.9329069,"956_VIk"
1573.092,-0.6983018,"956_VIk"
1577.816,-0.6983018,"956_VIk"
1582.54,-0.4468347,"956_VIk"
1587.264,-0.539061,"956_VIk"
1591.988,-0.539061,"956_VIk"
1596.712,-0.4032969,"956_VIk"
1601.436,-0.4032969,"956_VIk"
1606.16,-0.539061,"956_VIk"
1610.884,-0.6805994,"956_VIk"
1615.608,-0.6805994,"956_VIk"
1620.332,-0.8979357,"956_VIk"
1625.056,-0.8979357,"956_VIk"
1629.78,-1.098817,"956_VIk"
1634.504,-1.098817,"956_VIk"
1639.228,-1.098817,"956_VIk"
1643.952,-1.098817,"956_VIk"
1648.676,-1.196194,"956_VIk"
1653.4,-1.196194,"956_VIk"
1658.124,-1.196194,"956_VIk"
1662.848,-1.196194,"956_VIk"
1667.572,-1.28655,"956_VIk"
1672.296,-1.28655,"956_VIk"
1677.02,-1.187736,"956_VIk"
1681.744,-1.187736,"956_VIk"
1686.468,-1.28655,"956_VIk"
1691.192,-1.289911,"956_VIk"
1695.916,-1.289911,"956_VIk"
1700.64,-1.289911,"956_VIk"
1705.364,-1.193239,"956_VIk"
1710.088,-1.094425,"956_VIk"
1714.812,-1.094425,"956_VIk"
1719.536,-1.094425,"956_VIk"
1724.26,-1.22352,"956_VIk"
1728.984,-1.22352,"956_VIk"
1733.708,-1.255048,"956_VIk"
1738.432,-1.080382,"956_VIk"
1743.156,-1.326888,"956_VIk"
