"whale_index","Pb_DIV_Ca","row_number","millimeters","no_trend","nt_sd"
"SMP_210151",1.07586622163158e-06,607,96.0904,-3.78985317371106e-07,-0.744808909586468
"SMP_210151",1.08111194591468e-06,608,96.2488,-3.74375606469072e-07,-0.73574957775201
"SMP_210151",9.92459291679446e-07,609,96.4072,-4.63665350355839e-07,-0.911228135187619
"SMP_210151",1.23387073903077e-06,610,96.5656,-2.22892070849824e-07,-0.43804335586586
"SMP_210151",7.96682806091978e-07,611,96.724,-6.60719251751025e-07,-1.29849248211796
"SMP_210151",1.65097267372365e-06,612,96.8824,1.92930285877834e-07,0.379160324330366
"SMP_210151",1.24633402865848e-06,613,97.0408,-2.12349773153863e-07,-0.417324882374772
"SMP_210151",1.87520474065726e-06,614,97.1992,4.15878438991353e-07,0.817313897050958
"SMP_210151",1.37744314668447e-06,615,97.3576,-8.25267426453411e-08,-0.162187426224776
"SMP_210151",1.10161160594678e-06,616,97.516,-3.59002960780602e-07,-0.705538160718466
"SMP_210151",1.7856334849418e-06,617,97.6744,3.24373149159875e-07,0.637481191094067
"SMP_210151",1.50254580635782e-06,618,97.8328,4.06386079410638e-08,0.0798658836644509
"SMP_210151",2.07529718597728e-06,619,97.9912,6.12742029422095e-07,1.2042042313338
"SMP_210151",1.42203774730395e-06,620,98.1496,-4.11664648165821e-08,-0.0809032655519596
"SMP_210151",1.39363751025447e-06,621,98.308,-7.02168567816413e-08,-0.137995162706825
"SMP_210151",1.5104784743296e-06,622,98.4664,4.59728511043692e-08,0.0903491178474791
"SMP_210151",1.28489899604974e-06,623,98.6248,-1.80258986561465e-07,-0.354257785381537
"SMP_210151",1.65960065414541e-06,624,98.7832,1.93789207028053e-07,0.38084833728494
"SMP_210151",1.55494862725569e-06,625,98.9416,8.84826085887041e-08,0.173892317722131
"SMP_210151",2.20362670266538e-06,626,99.1,7.36505003481963e-07,1.44743203339255
"SMP_210151",1.26658288615194e-06,627,99.2584,-2.01195604438022e-07,-0.395403916422274
"SMP_210151",1.36832469247498e-06,628,99.4168,-1.00111702334948e-07,-0.196746640134145
"SMP_210151",1.56905069278824e-06,629,99.5752,9.99552790216036e-08,0.19643922590962
"SMP_210151",1.0279952256218e-06,630,99.7336,-4.4176032376159e-07,-0.868178818434935
"SMP_210151",1.39755789459269e-06,631,99.892,-7.28589089908308e-08,-0.143187511683949
"SMP_210151",1.31102194540908e-06,632,100.0504,-1.60057232881242e-07,-0.314555861743245
"SMP_210151",1.06690698483548e-06,633,100.2088,-4.04835690591648e-07,-0.795611902231014
"SMP_210151",1.36758268610485e-06,634,100.3672,-1.04824610812393e-07,-0.20600878318606
"SMP_210151",1.31230934745822e-06,635,100.5256,-1.60763697225753e-07,-0.315944255736307
"SMP_210151",1.35636963668009e-06,636,100.684,-1.17370283970551e-07,-0.230664432670777
"SMP_210151",9.89563469381021e-07,637,100.8424,-4.84844457359531e-07,-0.952850823113517
"SMP_210151",8.36327909763432e-07,638,101.0008,-6.387491551136e-07,-1.25531528508685
"SMP_210151",1.26444047434313e-06,639,101.1592,-2.1130686264026e-07,-0.415275280432879
"SMP_210151",1.85357425917325e-06,640,101.3176,3.77155514190316e-07,0.741212850189508
"SMP_210151",1.54480239855158e-06,641,101.476,6.77111077525955e-08,0.133070686436961
"SMP_210151",1.97684234628399e-06,642,101.6344,4.99077369929134e-07,0.980822355532607
"SMP_210151",1.24879219582121e-06,643,101.7928,-2.29647607752646e-07,-0.451319817627399
"SMP_210151",1.46137964062947e-06,644,101.9512,-1.77361337498388e-08,-0.0348563119282055
"SMP_210151",1.50826813714061e-06,645,102.1096,2.84752464461007e-08,0.0559615802607956
"SMP_210151",1.83702334814788e-06,646,102.268,3.56552193705089e-07,0.700721738895517
"SMP_210151",1.71162967788768e-06,647,102.4264,2.30479110340224e-07,0.452953945671905
"SMP_210151",1.69025604538137e-06,648,102.5848,2.08424913449546e-07,0.409611468839574
"SMP_210151",1.1948133047886e-06,649,102.7432,-2.87699544730609e-07,-0.565407614431412
"SMP_210151",1.35307080038315e-06,650,102.9016,-1.3012492184977e-07,-0.255730754492655
"SMP_210151",1.34574683011151e-06,651,103.06,-1.38132921884763e-07,-0.271468645911261
"SMP_210151",1.76973753784984e-06,652,103.2184,2.85172597117267e-07,0.56044147719546
"SMP_210151",1.583383174694e-06,653,103.3768,9.81318843288425e-08,0.192855760929284
"SMP_210151",7.84386288951469e-07,654,103.5352,-7.01552513865846e-07,-1.37874091401385
"SMP_210151",1.56928699334072e-06,655,103.6936,8.26595133283513e-08,0.162448356617341
"SMP_210151",1.04954840127896e-06,656,103.852,-4.37768922594683e-07,-0.860334632883188
"SMP_210151",1.55062487462755e-06,657,104.0104,6.26165383031117e-08,0.12305847608854
"SMP_210151",1.73998118077113e-06,658,104.1688,2.51280661483066e-07,0.493834633957873
"SMP_210151",1.29523935204235e-06,659,104.3272,-1.94154522645503e-07,-0.381566281527674
"SMP_210151",1.54851141487324e-06,660,104.4856,5.84230104261442e-08,0.114817056745357
"SMP_210151",1.64451557341252e-06,661,104.644,1.53731462923395e-07,0.30212400855885
"SMP_210151",1.62396623228313e-06,662,104.8024,1.32485237545885e-07,0.260369414829415
"SMP_210151",1.49300013961787e-06,663,104.9608,8.21080503093184e-10,0.00161364582257077
"SMP_210151",1.65425740617201e-06,664,105.1192,1.61379100626984e-07,0.317153690284869
"SMP_210151",1.66202715952636e-06,665,105.2776,1.68448423575045e-07,0.33104682670763
"SMP_210151",1.36046664544987e-06,666,105.436,-1.33813706807071e-07,-0.262980217138873
"SMP_210151",1.2409713038151e-06,667,105.5944,-2.54011852570136e-07,-0.499202164999825
"SMP_210151",1.26982034080852e-06,668,105.7528,-2.25866809450991e-07,-0.443889523810331
"SMP_210151",1.84820892205942e-06,669,105.9112,3.51816586256351e-07,0.69141498621024
"SMP_210151",1.69864458060568e-06,670,106.0696,2.01545865666447e-07,0.396092274708615
"SMP_210151",1.63147008573849e-06,671,106.228,1.33663796147174e-07,0.262685602044262
"SMP_210151",1.21272836500331e-06,672,106.3864,-2.85786696679317e-07,-0.5616483493465
"SMP_210151",1.74877702920918e-06,673,106.5448,2.49551996072698e-07,0.490437337703055
"SMP_210151",1.58476708331714e-06,674,106.7032,8.48308774409462e-08,0.166715675858718
"SMP_210151",2.07769100683844e-06,675,106.8616,5.77042425013355e-07,1.13404482880923
"SMP_210151",1.61775236743814e-06,676,107.02,1.1639020453168e-07,0.228738310827224
"SMP_210151",1.45965602215431e-06,677,107.1784,-4.24209288893138e-08,-0.0833686275997767
"SMP_210151",1.24583724724754e-06,678,107.3368,-2.56955700912371e-07,-0.504987625209675
"SMP_210151",1.65114431784935e-06,679,107.4952,1.47634161670726e-07,0.290141158328867
"SMP_210151",1.50112893719205e-06,680,107.6536,-3.09963983103576e-09,-0.00609163272782911
"SMP_210151",1.82008355880176e-06,681,107.812,3.15135346185173e-07,0.619326403440841
"SMP_210151",1.17970072952642e-06,682,107.9704,-3.25968335356051e-07,-0.640616164500432
"SMP_210151",1.7297917107096e-06,683,108.1288,2.23400574965577e-07,0.439042704332976
"SMP_210151",1.91146620834197e-06,684,108.2872,4.04351781217387e-07,0.794660889099734
"SMP_210151",1.5162352609737e-06,685,108.4456,8.39632002625568e-09,0.0165010454934614
"SMP_210151",2.05852706929197e-06,686,108.604,5.49962390156034e-07,1.08082521762864
"SMP_210151",1.4036020888466e-06,687,108.7624,-1.05689554766761e-07,-0.207708632583856
"SMP_210151",2.14702946086827e-06,688,108.9208,6.37009624565231e-07,1.2518966358898
"SMP_210151",1.75821109748025e-06,689,109.0792,2.47461838351973e-07,0.48632961104062
"SMP_210151",1.4904388407045e-06,690,109.2376,-2.10410733079032e-08,-0.0413514142861702
"SMP_210151",1.77024332511995e-06,691,109.396,2.58031522241237e-07,0.507101905827248
"SMP_210151",1.98627766591412e-06,692,109.5544,4.73332738263584e-07,0.930227173715189
"SMP_210151",1.77202681920953e-06,693,109.7128,2.58347528958363e-07,0.507722944710858
"SMP_210151",1.68329883087032e-06,694,109.8712,1.68883938266376e-07,0.331902731164851
"SMP_210151",1.52229813427752e-06,695,110.0296,7.14639764535585e-09,0.0140446091015625
"SMP_210151",1.69386547517334e-06,696,110.188,1.77975650914193e-07,0.349770411713708
"SMP_210151",1.98972279334938e-06,697,110.3464,4.73093635941182e-07,0.929757272819651
"SMP_210151",2.38972309707778e-06,698,110.5048,8.72353359075134e-07,1.7144108870862
"SMP_210151",1.35430561394054e-06,699,110.6632,-1.63805954025245e-07,-0.321923115247884
"SMP_210151",2.21592345748603e-06,700,110.8216,6.97068808265083e-07,1.36992921676242
"SMP_210151",1.22775236888739e-06,701,110.98,-2.9184661480405e-07,-0.573557731593744
"SMP_210151",1.74911574705239e-06,702,111.1384,2.28771173751809e-07,0.449597387172795
"SMP_210151",1.4664693273444e-06,703,111.2968,-5.46220926272742e-08,-0.107347222660909
"SMP_210151",1.16737868232246e-06,704,111.4552,-3.54460843305575e-07,-0.69661166829587
"SMP_210151",9.80132504417271e-07,705,111.6136,-5.42456387775715e-07,-1.06607388771692
"SMP_210151",1.09555334941381e-06,706,111.772,-4.27786172176021e-07,-0.840715821511885
"SMP_210151",1.07579665901953e-06,707,111.9304,-4.48294756722362e-07,-0.881020750998545
"SMP_210151",1.01906831590348e-06,708,112.0888,-5.05776260669001e-07,-0.99398749222447
"SMP_210151",1.44525153786077e-06,709,112.2472,-8.0347468144133e-08,-0.157904560924892
"SMP_210151",1.24824152865078e-06,710,112.4056,-2.78113177311703e-07,-0.54656780313292
"SMP_210151",1.24882766013871e-06,711,112.564,-2.78284018229824e-07,-0.546903551860129
"SMP_210151",9.67731103719371e-07,712,112.7224,-5.60138821426993e-07,-1.1008246643908
"SMP_210151",1.83436881157716e-06,713,112.8808,3.05739363357871e-07,0.600860749487173
"SMP_210151",9.56981276169378e-07,714,113.0392,-5.72408973341242e-07,-1.12493883992431
"SMP_210151",1.43167218864697e-06,715,113.1976,-9.8480142296708e-08,-0.193540182265445
"SMP_210151",1.43820228260063e-06,716,113.356,-9.27134118411404e-08,-0.182206993285238
"SMP_210151",2.1631119777804e-06,717,113.5144,6.3143163585219e-07,1.24093437561053
"SMP_210151",1.16887318195825e-06,718,113.6728,-3.63573093368057e-07,-0.714519710433214
"SMP_210151",1.97577193025998e-06,719,113.8312,4.42558433700581e-07,0.869747320870632
"SMP_210151",9.00800292269736e-07,720,113.9896,-6.33181715281033e-07,-1.24437375621801
"SMP_210151",1.55614801588041e-06,721,114.148,2.13962056566653e-08,0.0420493456447653
"SMP_210151",1.10583488697238e-06,722,114.3064,-4.29688019529268e-07,-0.844453467242325
"SMP_210151",9.51939039233011e-07,723,114.4648,-5.84356259074763e-07,-1.14841849586832
"SMP_210151",1.10068454040729e-06,724,114.6232,-4.36384447158157e-07,-0.857613763253248
"SMP_210151",1.42731863281768e-06,725,114.7816,-1.10525343380307e-07,-0.217212268421859
"SMP_210151",7.63225197655359e-07,726,114.94,-7.75395068473339e-07,-1.52386155604767
"SMP_210151",1.16918710144023e-06,727,115.0984,-3.70210757840661e-07,-0.727564520908549
"SMP_210151",1.54792062504934e-06,728,115.2568,7.74386747144513e-09,0.0152187993123264
"SMP_210151",1.67739382874445e-06,729,115.4152,1.36436865801446e-07,0.268135435826036
"SMP_210151",1.39686073124539e-06,730,115.5736,-1.44877746054158e-07,-0.284724054246883
"SMP_210151",1.70165435268362e-06,731,115.732,1.59133050112786e-07,0.312739592013307
"SMP_210151",1.57570385152377e-06,732,115.8904,3.23984108435917e-08,0.0636716620584038
"SMP_210151",1.76802104928749e-06,733,116.0488,2.23930155736601e-07,0.440083474142583
"SMP_210151",1.76943466877865e-06,734,116.2072,2.24557005672366e-07,0.441315404235207
"SMP_210151",1.72888374695687e-06,735,116.3656,1.83217995687185e-07,0.360073040641744
"SMP_210151",1.74942224058926e-06,736,116.524,2.02967080624875e-07,0.398885347460924
"SMP_210151",1.21957290368511e-06,737,116.6824,-3.27672987428611e-07,-0.6439662680353
"SMP_210151",1.84527635653462e-06,738,116.8408,2.97238409893636e-07,0.584154070916978
"SMP_210151",1.85588121219159e-06,739,116.9992,3.07049883722079e-07,0.603436277347269
"SMP_210151",1.19048677153369e-06,740,117.1576,-3.59139266988908e-07,-0.705806039376885
"SMP_210151",1.00339759398677e-06,741,117.316,-5.47024484736797e-07,-1.07505143687389
"SMP_210151",1.02870939921127e-06,742,117.4744,-5.22510051784455e-07,-1.02687392909333
"SMP_210151",1.09541325809841e-06,743,117.6328,-4.56604899163983e-07,-0.897352434171356
"SMP_210151",1.33174502225196e-06,744,117.7912,-2.21073177194928e-07,-0.434468736645374
"SMP_210151",6.30690012842046e-07,745,117.9496,-9.22929566630469e-07,-1.8138068485488
"SMP_210151",7.78011591405948e-07,746,118.108,-7.76410707856642e-07,-1.52585756282402
"SMP_210151",8.94578306983085e-07,747,118.2664,-6.60648053757344e-07,-1.29835255875521
"SMP_210151",1.15151029803164e-06,748,118.4248,-4.04521467797708e-07,-0.794994369240171
"SMP_210151",1.08208910708832e-06,749,118.5832,-4.74749409364333e-07,-0.933011316555103
"SMP_210151",1.29769625046285e-06,750,118.7416,-2.59950364070811e-07,-0.510872950311682
"SMP_210151",1.218071853026e-06,751,118.9,-3.40384208969689e-07,-0.668947264980497
"SMP_210151",2.12809745944988e-06,752,119.0584,5.68830598687832e-07,1.11790636346273
"SMP_210151",1.31712642181873e-06,753,119.2168,-2.42952590937316e-07,-0.477467717199289
"SMP_210151",1.35919917354185e-06,754,119.3752,-2.01693346359158e-07,-0.396382114258823
"SMP_210151",1.14097982711085e-06,755,119.5336,-4.20727557009393e-07,-0.82684372878303
"SMP_210151",1.42767305576557e-06,756,119.692,-1.34850551571495e-07,-0.265017898238917
"SMP_210151",1.22635285339836e-06,757,119.8504,-3.36988338076433e-07,-0.662273457893069
"SMP_210151",1.46957498433926e-06,758,120.0088,-9.45851541174621e-08,-0.185885474376602
"SMP_210151",1.59161425185968e-06,759,120.1672,2.66338016534927e-08,0.0523426419400188
"SMP_210151",1.32769790073609e-06,760,120.3256,-2.38104227910406e-07,-0.4679393692295
"SMP_210151",1.27531669098116e-06,761,120.484,-2.91308484719802e-07,-0.572500160065525
"SMP_210151",1.4918794476992e-06,762,120.6424,-7.55701455936896e-08,-0.148515826753815
"SMP_210151",1.90696656508401e-06,763,120.8008,3.38691181738405e-07,0.665620007410784
"SMP_210151",1.35943603962681e-06,764,120.9592,-2.09666508155597e-07,-0.412051539092365
"SMP_210151",1.81135060796646e-06,765,121.1176,2.41419519439825e-07,0.47445481601809
"SMP_210151",1.14624412012543e-06,766,121.276,-4.24516887376147e-07,-0.834290790421466
"SMP_210151",1.5941182129776e-06,767,121.4344,2.25259063470404e-08,0.0442695138169624
"SMP_210151",2.46490246130733e-06,768,121.5928,8.92477473470439e-07,1.75396022847793
"SMP_210151",2.22288283295571e-06,769,121.7512,6.49623779911815e-07,1.27668687144355
"SMP_210151",1.96161312040782e-06,770,121.9096,3.87518616232955e-07,0.761579155633351
"SMP_210151",1.24025831138529e-06,771,122.068,-3.34673031767847e-07,-0.65772325320699
"SMP_210151",1.6580366126815e-06,772,122.2264,8.22670407794849e-08,0.161677041640836
"SMP_210151",1.48999726729556e-06,773,122.3848,-8.66119250492519e-08,-0.17021591733579
"SMP_210151",1.3755279489534e-06,774,122.5432,-2.01922257451449e-07,-0.396831986623865
"SMP_210151",2.20800066293125e-06,775,122.7016,6.29708046925824e-07,1.23754705602325
"SMP_210151",2.32077021210181e-06,776,122.86,7.4163378903194e-07,1.45751148765605
"SMP_210151",1.91528742888221e-06,777,123.0184,3.35305799360719e-07,0.658966813100387
"SMP_210151",2.43706600112917e-06,778,123.1768,8.56237763845572e-07,1.68273937275544
"SMP_210151",2.55416015086158e-06,779,123.3352,9.72483902582071e-07,1.91119455523204
"SMP_210151",1.99773270116743e-06,780,123.4936,4.15207036734894e-07,0.815994409567918
"SMP_210151",1.62800685442947e-06,781,123.652,4.46303667634789e-08,0.0877107721062473
"SMP_210151",2.29227955583596e-06,782,123.8104,7.08050835932768e-07,1.39151187887966
"SMP_210151",2.46429590653954e-06,783,123.9688,8.79213543472087e-07,1.72789300954862
"SMP_210151",1.83017525985007e-06,784,124.1272,2.44237840767986e-07,0.479993581608938
"SMP_210151",2.12271925481349e-06,785,124.2856,5.35925364943091e-07,1.05323865697977
"SMP_210151",1.77410691940331e-06,786,124.444,1.86455142047597e-07,0.36643491098436
"SMP_210151",1.93575774674654e-06,787,124.6024,3.47246663285196e-07,0.68243384844836
"SMP_210151",2.78768041141654e-06,788,124.7608,1.19830860130594e-06,2.35500132004536
"SMP_210151",1.64653413259645e-06,789,124.9192,5.63001733696584e-08,0.110645106327228
"SMP_210151",1.74213282068891e-06,790,125.0776,1.51035287955669e-07,0.296825293685946
"SMP_210151",1.46134329438548e-06,791,125.236,-1.30619238167781e-07,-0.256702220090223
"SMP_210151",1.69829870165729e-06,792,125.3944,1.05469741047127e-07,0.207276639022815
"SMP_210151",1.64902916009404e-06,793,125.5528,5.53360640368926e-08,0.10875037007243
"SMP_210151",2.5453989804e-06,794,125.7112,9.50847701416593e-07,1.86867355333826
"SMP_210151",1.43714197835115e-06,795,125.8696,-1.5826162436509e-07,-0.3110270041341
"SMP_210151",1.65411734131686e-06,796,126.028,5.78671807338857e-08,0.113724700688192
"SMP_210151",2.15955566284269e-06,797,126.1864,5.62464616931776e-07,1.10539548319153
"SMP_210151",1.31092610317199e-06,798,126.3448,-2.87000248855365e-07,-0.564033308424172
"SMP_210151",1.03726455972025e-06,799,126.5032,-5.61491612539352e-07,-1.10348326573262
"SMP_210151",1.29044855264327e-06,800,126.6616,-3.09132047291706e-07,-0.607528293335203
"SMP_210151",1.82306761495205e-06,801,126.82,2.22667886571269e-07,0.437602772971475
"SMP_210151",1.59973484192936e-06,802,126.9784,-1.47880899496651e-09,-0.00290626065059174
"SMP_210151",9.92821904096072e-07,803,127.1368,-6.09200556796844e-07,-1.19724427736345
"SMP_210151",1.62035705388204e-06,804,127.2952,1.75308022681822e-08,0.0344527798916156
"SMP_210151",1.88202337275261e-06,805,127.4536,2.78398256338151e-07,0.547128060718379
"SMP_210151",8.73113871993965e-07,806,127.612,-7.31305276628062e-07,-1.43721316023127
"SMP_210151",1.59414487002258e-06,807,127.7704,-1.10635715412948e-08,-0.0217429179393109
"SMP_210151",2.09894698998791e-06,808,127.9288,4.92953901420609e-07,0.96878807954968
"SMP_210151",1.23939209879504e-06,809,128.0872,-3.67381084164578e-07,-0.722003444875872
"SMP_210151",2.02568124731884e-06,810,128.2456,4.181324292507e-07,0.821743599074581
"SMP_210151",1.64302459953694e-06,811,128.404,3.47045123167852e-08,0.0682037767470662
"SMP_210151",1.85426383126131e-06,812,128.5624,2.4517674751831e-07,0.48183878795562
"SMP_210151",2.01780630309289e-06,813,128.7208,4.07956402128935e-07,0.80174494657517
"SMP_210151",2.77156535364768e-06,814,128.8792,1.16095672143734e-06,2.28159474823167
"SMP_210151",1.8988614288047e-06,815,129.0376,2.87498057995234e-07,0.565011638363758
"SMP_210151",1.77929876057446e-06,816,129.196,1.67184550485822e-07,0.328562973391176
"SMP_210151",1.39323706542951e-06,817,129.3544,-2.19624177945645e-07,-0.431621060227892
"SMP_210151",2.00685876085166e-06,818,129.5128,3.93254196855321e-07,0.772851126745114
"SMP_210151",2.73032410923085e-06,819,129.6712,1.11597984395136e-06,2.19320298860017
"SMP_210151",2.39806177089898e-06,820,129.8296,7.8298133034707e-07,1.53877061762611
"SMP_210151",2.15004105254282e-06,821,129.988,5.34227869401908e-07,1.04990261796953
"SMP_210151",1.5597694357368e-06,822,130.1464,-5.67731506370074e-08,-0.111574634904211
"SMP_210151",1.70495591701865e-06,823,130.3048,8.76871734407464e-08,0.172329071976077
"SMP_210151",1.89608969666858e-06,824,130.4632,2.78097948588079e-07,0.546537874561767
"SMP_210151",2.24176949710461e-06,825,130.6216,6.23057803895695e-07,1.22447752527173
"SMP_210151",2.5774062997234e-06,826,130.78,9.57977627432959e-07,1.88268579122262
"SMP_210151",1.97535564289796e-06,827,130.9384,3.5521286424555e-07,0.69808959335158
"SMP_210151",2.13390253757355e-06,828,131.0968,5.13048431951441e-07,1.00827928062612
"SMP_210151",1.51799706837874e-06,829,131.2552,-1.03565678148104e-07,-0.203534639144186
"SMP_210151",2.50013457564636e-06,830,131.4136,8.77865780952423e-07,1.72524429075494
"SMP_210151",1.82076385130839e-06,831,131.572,1.97791507857699e-07,0.388713943629384
"SMP_210151",1.33114012837027e-06,832,131.7304,-2.92533357754142e-07,-0.574907367699366
"SMP_210151",2.47939307416785e-06,833,131.8888,8.55020758125455e-07,1.68034762652725
"SMP_210151",1.7885450944875e-06,834,132.0472,1.63476167955529e-07,0.321274996200196
"SMP_210151",1.6762713343278e-06,835,132.2056,5.05079234073646e-08,0.0992617645967522
"SMP_210151",2.03928573687202e-06,836,132.364,4.12829874336918e-07,0.811322640894059
"SMP_210151",2.16821730924343e-06,837,132.5224,5.41070934540161e-07,1.06335109644676
"SMP_210151",2.42237177099726e-06,838,132.6808,7.94536730245016e-07,1.56148011164431
"SMP_210151",2.30985775998092e-06,839,132.8392,6.81335805971575e-07,1.33900960129015
"SMP_210151",1.82615687884417e-06,840,132.9976,1.96949671042298e-07,0.387059506025105
"SMP_210151",1.55333160769851e-06,841,133.156,-7.6559287758621e-08,-0.150459759311411
"SMP_210151",1.02117684884733e-06,842,133.3144,-6.09396261455105e-07,-1.19762889008178
"SMP_210151",1.52259899036119e-06,843,133.4728,-1.08654955303902e-07,-0.21353644870052
"SMP_210151",1.77899878114387e-06,844,133.6312,1.4706528627147e-07,0.28902316392014
"SMP_210151",1.01359856368879e-06,845,133.7896,-6.19013287562889e-07,-1.21652895401694
"SMP_210151",1.25974700521329e-06,846,133.948,-3.73542102916941e-07,-0.734111517269599
"SMP_210151",1.66700854056391e-06,847,134.1064,3.30431817285349e-08,0.0649388116753833
"SMP_210151",1.8161635737339e-06,848,134.2648,1.81522877039508e-07,0.356741672871737
"SMP_210151",1.56997985878012e-06,849,134.4232,-6.53353562544948e-08,-0.12840169056392
"SMP_210151",1.32201983236209e-06,850,134.5816,-3.13969174821249e-07,-0.617034560506186
"SMP_210151",1.42281203694156e-06,851,134.74,-2.13850129526313e-07,-0.420273489464638
"SMP_210151",1.81745987214963e-06,852,134.8984,1.80125085934102e-07,0.353994634341937
"SMP_210151",1.44428235382933e-06,853,135.0568,-1.93724605924281e-07,-0.380721378599594
"SMP_210151",1.08867995614684e-06,854,135.2152,-5.49998824262594e-07,-1.08089682052705
"SMP_210151",1.11875303008196e-06,855,135.3736,-5.20597311428333e-07,-1.02311487565863
"SMP_210151",1.6613551658194e-06,856,135.532,2.13334294358975e-08,0.0419259733493361
"SMP_210151",1.54573117621558e-06,857,135.6904,-9.4961882140788e-08,-0.18662584709133
"SMP_210151",1.64353804602016e-06,858,135.8488,2.17364526395808e-09,0.00427180232233409
"SMP_210151",1.66915280529069e-06,859,136.0072,2.71169483803883e-08,0.0532921562624352
"SMP_210151",1.91120562927834e-06,860,136.1656,2.68498109132345e-07,0.527671587057998
"SMP_210151",1.79413426228439e-06,861,136.324,1.50754778493824e-07,0.29627401653396
"SMP_210151",1.40386224962823e-06,862,136.4824,-2.40189591543107e-07,-0.472037674209065
"SMP_210151",1.46653685845816e-06,863,136.6408,-1.78187827157445e-07,-0.350187395562773
"SMP_210151",1.7063757970586e-06,864,136.7992,6.09776866079082e-08,0.119837688136791
"SMP_210151",1.48890969944483e-06,865,136.9576,-1.57162509559066e-07,-0.308866945517941
"SMP_210151",1.60952909092793e-06,866,137.116,-3.72179836746009e-08,-0.0731434294868541
"SMP_210151",1.88240954625802e-06,867,137.2744,2.34986745684128e-07,0.461812671357099
"SMP_210151",2.02962266430547e-06,868,137.4328,3.8152318406017e-07,0.749796505766894
"SMP_210151",1.88805181578273e-06,869,137.5912,2.39274608838678e-07,0.470239485099513
"SMP_210151",2.01286249738161e-06,870,137.7496,3.6340642338414e-07,0.714192158722654
"SMP_210151",1.66165612666478e-06,871,137.908,1.15199519319358e-08,0.0226398291533597
"SMP_210151",2.19861815186146e-06,872,138.0664,5.47800549383968e-07,1.07657661433363
"SMP_210151",1.26330062218288e-06,873,138.2248,-3.88199828375839e-07,-0.762917922203144
"SMP_210151",1.57011968015751e-06,874,138.3832,-8.20651321463287e-08,-0.161280236429646
"SMP_210151",2.16451427144304e-06,875,138.5416,5.11643490402886e-07,1.00551818953671
"SMP_210151",1.71094052798269e-06,876,138.7,5.73820778877218e-08,0.112771342061017
"SMP_210151",1.6463663919975e-06,877,138.8584,-7.88152079809143e-09,-0.015489325423553
"SMP_210151",1.74479659241292e-06,878,139.0168,8.98573299435867e-08,0.176594017936846
"SMP_210151",1.50152799993462e-06,879,139.1752,-1.54104592508886e-07,-0.302857309367525
"SMP_210151",1.26512359342345e-06,880,139.3336,-3.91204402621957e-07,-0.768822725279806
"SMP_210151",1.80272582476965e-06,881,139.492,1.45700258167298e-07,0.286340513571372
"SMP_210151",1.60755192654793e-06,882,139.6504,-5.01734708937098e-08,-0.0986044747214303
"SMP_210151",1.89876170561869e-06,883,139.8088,2.40334123728096e-07,0.47232171914212
"SMP_210151",1.83351824951681e-06,884,139.9672,1.74386036240304e-07,0.342715845564179
"SMP_210151",1.7056632519499e-06,885,140.1256,4.58238670232118e-08,0.0900563237313315
"SMP_210151",1.42064785213154e-06,886,140.284,-2.3990133803692e-07,-0.471471177910165
"SMP_210151",1.592320461705e-06,887,140.4424,-6.8941260624103e-08,-0.135488270382449
"SMP_210151",1.75835110876432e-06,888,140.6008,9.63740340283647e-08,0.189401108451987
"SMP_210151",2.00427340965797e-06,889,140.7592,3.41578068941673e-07,0.671293523537689
"SMP_210151",1.54113890171206e-06,890,140.9176,-1.22277711885397e-07,-0.240308859160659
"SMP_210151",1.4181626052171e-06,891,141.076,-2.45978381489634e-07,-0.483414216070384
"SMP_210151",1.1786712168919e-06,892,141.2344,-4.86197336479531e-07,-0.955509597414217
"SMP_210151",1.81442437670038e-06,893,141.3928,1.48824969781513e-07,0.292481419151303
"SMP_210151",1.96413784560792e-06,894,141.5512,2.97804204931587e-07,0.585266011580509
"SMP_210151",1.6414283812439e-06,895,141.7096,-2.56429667272581e-08,-0.0503953826474738
"SMP_210151",1.25824423232402e-06,896,141.868,-4.09568389806614e-07,-0.804912939448369
"SMP_210151",1.99527342720036e-06,897,142.0264,3.2671587071828e-07,0.642085274179618
"SMP_210151",2.70424393043327e-06,898,142.1848,1.03493768608048e-06,2.03393317399878
"SMP_210151",1.50853718569682e-06,899,142.3432,-1.61521593373256e-07,-0.317433727167859
"SMP_210151",1.27073280625855e-06,900,142.5016,-4.00082447702702e-07,-0.786270491123922
"SMP_210151",1.40215391628177e-06,901,142.66,-2.69421846071855e-07,-0.529486980613172
"SMP_210151",2.56465867488779e-06,902,142.8184,8.92318277313297e-07,1.75364736486349
"SMP_210151",1.3028068749599e-06,903,142.9768,-3.70302377991275e-07,-0.727744579347088
"SMP_210151",2.2432539666176e-06,904,143.1352,5.69371544806623e-07,1.11896946926239
"SMP_210151",2.55587577027141e-06,905,143.2936,8.81215772790211e-07,1.73182793305837
"SMP_210151",2.14601436861438e-06,906,143.452,4.70572295325233e-07,0.924802154853902
"SMP_210151",1.96054443833941e-06,907,143.6104,2.8431569577727e-07,0.558757433715641
"SMP_210151",2.52301948472475e-06,908,143.7688,8.45999386097268e-07,1.66261818436866
"SMP_210151",1.5167497635799e-06,909,143.9272,-1.61066471232577e-07,-0.316539288756156
"SMP_210151",1.5684213609564e-06,910,144.0856,-1.1019588348804e-07,-0.216564790401303
