"whale_index","Sr_DIV_Ca","row_number","millimeters","no_trend","nt_sd"
"SMP_210151",0.000729620386117272,893,142.9984,-7.9039052499787e-05,-0.563765874759708
"SMP_210151",0.00073107103010914,894,143.1586,-7.88436838656176e-05,-0.562372358953791
"SMP_210151",0.000787261103846098,895,143.3188,-2.39099265212753e-05,-0.170543550490353
"SMP_210151",0.000743831151213748,896,143.479,-6.8597112025192e-05,-0.489286114189896
"SMP_210151",0.000744130331698252,897,143.6392,-6.95559563352415e-05,-0.496125311828493
"SMP_210151",0.000742450721387629,898,143.7994,-7.24942588074407e-05,-0.517083491502427
"SMP_210151",0.000709764926353996,899,143.9596,-0.000106439288813707,-0.759204935649022
"SMP_210151",0.000726135281206485,900,144.1198,-9.13285871889432e-05,-0.651424064670835
"SMP_210151",0.000812208460071373,901,144.28,-6.51535525090878e-06,-0.046472406186913
"SMP_210151",0.000758133387504904,902,144.4402,-6.18505438873937e-05,-0.441164524070353
"SMP_210151",0.000709932983243082,903,144.6004,-0.00011131110880643,-0.793954414204284
"SMP_210151",0.000688679780311058,904,144.7606,-0.000133824392426902,-0.954536058753261
"SMP_210151",0.000822972809201445,905,144.9208,-7.9123970023198e-07,-0.00564371570303292
"SMP_210151",0.000837652803090976,906,145.081,1.2629207106279e-05,0.0900809886582593
"SMP_210151",0.000832840440523132,907,145.2412,6.55775109207463e-06,0.0467748051621677
"SMP_210151",0.00079333712420419,908,145.4014,-3.42040804806008e-05,-0.243969186656803
"SMP_210151",0.000796510210891205,909,145.5616,-3.22888062987297e-05,-0.230308012966112
"SMP_210151",0.000755113012220299,910,145.7218,-7.49429901702248e-05,-0.534549682393255
"SMP_210151",0.000772579741864091,911,145.882,-5.87322938665013e-05,-0.418922823352184
"SMP_210151",0.000815803363822927,912,146.0422,-1.67636288312495e-05,-0.119570789037759
"SMP_210151",0.000756744335030004,913,146.2024,-7.70764135753072e-05,-0.549766860157403
"SMP_210151",0.000764019605442282,914,146.3626,-7.10535735857498e-05,-0.506807442656039
"SMP_210151",0.00076315832458429,915,146.5228,-7.31658347820834e-05,-0.521873675656179
"SMP_210151",0.000781930346622491,916,146.683,-5.56432184418798e-05,-0.396889217762528
"SMP_210151",0.000733389368306162,917,146.8432,-0.000105431903259898,-0.752019505409148
"SMP_210151",0.000823270247994424,918,147.0034,-1.67969063210516e-05,-0.119808149083898
"SMP_210151",0.000845576955183993,919,147.1636,4.26586642733888e-06,0.0304273627017891
"SMP_210151",0.000807704020661995,920,147.3238,-3.48489296716337e-05,-0.248568735320063
"SMP_210151",0.000875175363945308,921,147.484,3.13827494548714e-05,0.223845335175772
"SMP_210151",0.000859162267991418,922,147.6442,1.41323113203067e-05,0.10080225662992
"SMP_210151",0.00080439259164567,923,147.8044,-4.18722606740195e-05,-0.298664406017756
"SMP_210151",0.000805110177319622,924,147.9646,-4.23869995605833e-05,-0.302335910286576
"SMP_210151",0.00080391096145268,925,148.1248,-4.48158443440157e-05,-0.319660255160157
"SMP_210151",0.000793621898849445,926,148.285,-5.63317156637479e-05,-0.401800096958065
"SMP_210151",0.000772813217474255,927,148.4452,-7.83642609994801e-05,-0.558952755062303
"SMP_210151",0.000769975191760775,928,148.6054,-8.24230813615818e-05,-0.587903309750936
"SMP_210151",0.000765497893880219,929,148.7656,-8.81179800228732e-05,-0.628523603440051
"SMP_210151",0.000748657962300548,930,148.9258,-0.000106172193959429,-0.757299814580342
"SMP_210151",0.000803376687328634,931,149.086,-5.26643083084124e-05,-0.375641393755158
"SMP_210151",0.000812170038762258,932,149.2462,-4.50782287160781e-05,-0.32153177753246
"SMP_210151",0.000828279076686117,933,149.4064,-3.01727705417634e-05,-0.215214856965131
"SMP_210151",0.000783549038908665,934,149.5666,-7.61025714210504e-05,-0.542820686631678
"SMP_210151",0.000763826735035509,935,149.7268,-9.70206971923677e-05,-0.692024467557974
"SMP_210151",0.000765923581856088,936,149.887,-9.61156065103102e-05,-0.685568681159113
"SMP_210151",0.000762775124929015,937,150.0472,-0.000100451629260302,-0.716496451436136
"SMP_210151",0.000789746110919124,938,150.2074,-7.46638942215425e-05,-0.532558960507372
"SMP_210151",0.000809998952448597,939,150.3676,-5.55898642158854e-05,-0.39650865535776
"SMP_210151",0.000784724700810902,940,150.5278,-8.20383633938976e-05,-0.585159212311409
"SMP_210151",0.000803654242421127,941,150.688,-6.42783807845279e-05,-0.458481679942009
"SMP_210151",0.000726475762689706,942,150.8482,-0.000142621606421376,-1.01728439500206
"SMP_210151",0.000677723571790676,943,151.0084,-0.000192533605574441,-1.37329425308594
"SMP_210151",0.000764498001032511,944,151.1686,-0.000106913922379283,-0.762590378652508
"SMP_210151",0.000852491224533811,945,151.3288,-2.00702581613398e-05,-0.143156152447695
"SMP_210151",0.000775169326690386,946,151.489,-9.85364039688331e-05,-0.702835626468508
"SMP_210151",0.000733138317493173,947,151.6492,-0.000141706225254864,-1.0107552091407
"SMP_210151",0.000743813429381502,948,151.8094,-0.000132164365024136,-0.942695496762114
"SMP_210151",0.000763269421697305,949,151.9696,-0.000113835939378753,-0.811963401802276
"SMP_210151",0.000804432327916945,950,152.1298,-7.37947902863869e-05,-0.526359858610731
"SMP_210151",0.000825019653890336,951,152.29,-5.43232873411603e-05,-0.387474477984092
"SMP_210151",0.000753208059002465,952,152.4502,-0.000127244646602119,-0.907604370641044
"SMP_210151",0.000776573786392252,953,152.6104,-0.000104982500374381,-0.748814026562169
"SMP_210151",0.000803618812771717,954,152.7706,-7.90347473899595e-05,-0.563735167483607
"SMP_210151",0.000766252635453938,955,152.9308,-0.000117491765779812,-0.838039500942866
"SMP_210151",0.000702817717007404,956,153.091,-0.000182010968419486,-1.29823890319471
"SMP_210151",0.000729010932823641,957,153.2512,-0.000156895355361488,-1.11909549094535
"SMP_210151",0.000755549562748552,958,153.4114,-0.000131427522203954,-0.937439780455526
"SMP_210151",0.000804664145829883,959,153.5716,-8.33768053431703e-05,-0.59470598536197
"SMP_210151",0.000777007014243307,960,153.7318,-0.000112090748047501,-0.799515386721513
"SMP_210151",0.00079414930291826,961,153.892,-9.59980908315436e-05,-0.684730471092792
"SMP_210151",0.00074873810782871,962,154.0522,-0.000142451613165366,-1.01607187544816
"SMP_210151",0.000778037491581729,963,154.2124,-0.000114187127885932,-0.814468341951398
"SMP_210151",0.00078025077011142,964,154.3726,-0.000113001194503174,-0.806009374519583
"SMP_210151",0.000802863061245651,965,154.5328,-9.14085706332575e-05,-0.651994566657183
"SMP_210151",0.000821626114684,966,154.693,-7.36573820206418e-05,-0.525379759676256
"SMP_210151",0.00077326738256,967,154.8532,-0.000123020051975828,-0.877471389416317
"SMP_210151",0.000776073273696371,968,155.0134,-0.000121210047120132,-0.864561075609184
"SMP_210151",0.00076875023166981,969,155.1736,-0.000129520799320891,-0.923839601049308
"SMP_210151",0.000769858481970757,970,155.3338,-0.0001293919585317,-0.922920611791145
"SMP_210151",0.000795733226150277,971,155.494,-0.000104488198645533,-0.745288295448931
"SMP_210151",0.00064642481620203,972,155.6542,-0.000254759043112759,-1.81713280019137
"SMP_210151",0.000739538090021685,973,155.8144,-0.00016259952948175,-1.15978194417301
"SMP_210151",0.000744985700895695,974,155.9746,-0.000158096879910085,-1.12766566627971
"SMP_210151",0.000813326118046795,975,156.1348,-9.06925006190647e-05,-0.646887017601712
"SMP_210151",0.000692875359044734,976,156.295,-0.000212070249482976,-1.51264426797882
"SMP_210151",0.000751527343165763,977,156.4552,-0.000154336082669603,-1.10084083628722
"SMP_210151",0.000772636164564465,978,156.6154,-0.000134135781468397,-0.956757119226744
"SMP_210151",0.000771877294693988,979,156.7756,-0.000135793749870247,-0.968582994877208
"SMP_210151",0.000712956164513674,980,156.9358,-0.000195604432359844,-1.39519769567734
"SMP_210151",0.000803859191395152,981,157.096,-0.000105581287009596,-0.753085022487855
"SMP_210151",0.000797035221953954,982,157.2562,-0.000113275342648005,-0.807964804952975
"SMP_210151",0.000875056067260098,983,157.4164,-3.611466364909e-05,-0.257596900517459
"SMP_210151",0.000740189257006077,984,157.5766,-0.000171831595764392,-1.2256319734821
"SMP_210151",0.000799591626367711,985,157.7368,-0.000113269179262126,-0.807920843056645
"SMP_210151",0.000772660595428374,986,157.897,-0.000141029869502954,-1.00593093202622
"SMP_210151",0.00087286786509617,987,158.0572,-4.16418410228061e-05,-0.297020880037627
"SMP_210151",0.000843865145061204,988,158.2174,-7.14532595756136e-05,-0.509658303269599
"SMP_210151",0.000783752239078698,989,158.3776,-0.000132364196850189,-0.94412084740406
"SMP_210151",0.000788695421619728,990,158.5378,-0.000128208253819492,-0.91447754091125
"SMP_210151",0.000788168898799691,991,158.698,-0.000129511099812161,-0.923770416869454
"SMP_210151",0.00081515389841489,992,158.8582,-0.000103291382475929,-0.736751703809182
"SMP_210151",0.000780660410356474,993,159.0184,-0.00013853898736368,-0.988164090145431
"SMP_210151",0.000834778228928262,994,159.1786,-8.51639956156309e-05,-0.607453568429448
"SMP_210151",0.000764792559901162,995,159.3388,-0.000155881076904911,-1.11186089534688
"SMP_210151",0.000737576240462254,996,159.499,-0.000183817269488473,-1.31112279881378
"SMP_210151",0.00087095419539628,997,159.6592,-5.1147524025611e-05,-0.364822549260309
"SMP_210151",0.000798022728815252,998,159.8194,-0.00012477541184835,-0.889991934169216
"SMP_210151",0.000819321905703668,999,159.9796,-0.000104160743416223,-0.742952638859467
"SMP_210151",0.000810294543462038,1000,160.1398,-0.00011386057677276,-0.81213913419715
"SMP_210151",0.000849593585915765,1001,160.3,-7.52218435365902e-05,-0.536538673999893
"SMP_210151",0.000838029943959068,1002,160.4602,-8.7433508257531e-05,-0.623641436823271
"SMP_210151",0.000904863369960333,1003,160.6204,-2.12448978835551e-05,-0.151534565011838
"SMP_210151",0.00102866302553471,1004,160.7806,0.000101904065528196,0.72685631756819
"SMP_210151",0.000884034536653352,1005,160.9408,-4.33808740290648e-05,-0.3094249693201
"SMP_210151",0.000792344979061291,1006,161.101,-0.000135732522788237,-0.968146277351423
"SMP_210151",0.000913946284522846,1007,161.2612,-1.47988309629384e-05,-0.105556375226848
"SMP_210151",0.000934017379016846,1008,161.4214,4.59924544772409e-06,0.0328052722175252
"SMP_210151",0.00089857997247092,1009,161.5816,-3.15164656065572e-05,-0.22479909918028
"SMP_210151",0.000870407611741325,1010,161.7418,-6.037229924746e-05,-0.430620573248785
"SMP_210151",0.000947366961650743,1011,161.902,1.58985273697614e-05,0.11340023578887
"SMP_210151",0.000927015952680446,1012,162.0622,-5.14593725155677e-06,-0.0367046886865235
"SMP_210151",0.000930314542983255,1013,162.2224,-2.54561693652808e-06,-0.0181572515564853
"SMP_210151",0.000964931394675757,1014,162.3826,3.13682684534958e-05,0.223742045799829
"SMP_210151",0.000958260340175835,1015,162.5428,2.39896693584652e-05,0.171112336286012
"SMP_210151",0.000938404376088969,1016,162.703,3.42170040592204e-06,0.0244061367324145
"SMP_210151",0.000945348250102175,1017,162.8632,9.64922730494746e-06,0.0688255349764424
"SMP_210151",0.00100999770018529,1018,163.0234,7.35781060474455e-05,0.524814303905179
"SMP_210151",0.000903776950165837,1019,163.1836,-3.33673215170049e-05,-0.238000793385945
"SMP_210151",0.000929274470540442,1020,163.3438,-8.5984668697054e-06,-0.0613307225109371
"SMP_210151",0.00105513555637799,1021,163.504,0.000116530083080291,0.831180057779144
"SMP_210151",0.000898490199264524,1022,163.6642,-4.08515620589098e-05,-0.29138401702758
"SMP_210151",0.000959564080131543,1023,163.8244,1.94823966662568e-05,0.138963082825385
"SMP_210151",0.00113181368488592,1024,163.9846,0.000190988563184722,1.36227385055286
"SMP_210151",0.000999002941945114,1025,164.1448,5.74309839360245e-05,0.409640903743005
"SMP_210151",0.00109016387037535,1026,164.305,0.000147841796008434,1.05451870710325
"SMP_210151",0.000970804885317883,1027,164.4652,2.77295325652875e-05,0.19778784903057
"SMP_210151",0.000926293947370572,1028,164.6254,-1.75377277735042e-05,-0.12509224398349
"SMP_210151",0.00102281932950586,1029,164.7856,7.82284059865663e-05,0.557983735093395
"SMP_210151",0.000988929920055533,1030,164.9458,4.35769401993609e-05,0.310823460477469
"SMP_210151",0.000918026463737324,1031,165.106,-2.80912623953353e-05,-0.200367977810126
"SMP_210151",0.000890295997982723,1032,165.2662,-5.65890463439643e-05,-0.403635572605183
"SMP_210151",0.000886657101321795,1033,165.4264,-6.09977150943957e-05,-0.435081508708978
"SMP_210151",0.000948458413414927,1034,165.5866,3.14890358208992e-08,0.000224603449351279
"SMP_210151",0.000971958522008114,1035,165.7468,2.27572718147444e-05,0.16232195156715
"SMP_210151",0.000860373509991795,1036,165.907,-8.96041658451213e-05,-0.639124196737111
"SMP_210151",0.000931032048844825,1037,166.0672,-1.97240344428574e-05,-0.140686624899736
"SMP_210151",0.000889534305834164,1038,166.2274,-6.20020486894394e-05,-0.442245170087154
"SMP_210151",0.000888040305891066,1039,166.3876,-6.42780656315501e-05,-0.458479432034315
"SMP_210151",0.000846809323143903,1040,166.5478,-0.000106292693118751,-0.758159305070358
"SMP_210151",0.000870816961910955,1041,166.708,-8.30702088107009e-05,-0.592519108661665
"SMP_210151",0.00085366029238633,1042,166.8682,-0.000101013424491225,-0.720503596888675
"SMP_210151",0.000781608477619459,1043,167.0284,-0.000173853059088831,-1.24005056787757
"SMP_210151",0.000887490978175299,1044,167.1886,-6.87595340164948e-05,-0.49044462979846
"SMP_210151",0.000877741168961395,1045,167.3488,-7.92993563446078e-05,-0.565622557249406
"SMP_210151",0.00088167549337745,1046,167.509,-7.61559646514035e-05,-0.543201527244821
"SMP_210151",0.00080068502046487,1047,167.6692,-0.000157938171873412,-1.12653364138447
"SMP_210151",0.000877511548651029,1048,167.8294,-8.19040615611936e-05,-0.584201270790078
"SMP_210151",0.00088216766141045,1049,167.9896,-7.80409322181627e-05,-0.556646531398565
"SMP_210151",0.000844349362275208,1050,168.1498,-0.000116652662290179,-0.832054384751753
"SMP_210151",0.000846807638054397,1051,168.31,-0.000114988146946086,-0.820181811392955
"SMP_210151",0.00086040973924413,1052,168.4702,-0.000102180017667704,-0.728824615446281
"SMP_210151",0.000899017731520671,1053,168.6304,-6.43660907567065e-05,-0.45910729332712
"SMP_210151",0.000883889762233302,1054,168.7906,-8.02881008417464e-05,-0.572675025475093
"SMP_210151",0.000829140496690267,1055,168.9508,-0.000135831264592516,-0.968850578047143
"SMP_210151",0.000898687694600111,1056,169.111,-6.70777042784069e-05,-0.478448557179895
"SMP_210151",0.000863027706506026,1057,169.2712,-0.000103530951334161,-0.738460488804128
"SMP_210151",0.000827930898738577,1058,169.4314,-0.000139420521407151,-0.994451852908646
"SMP_210151",0.00085651173946658,1059,169.5916,-0.000111631828306495,-0.796242026514755
"SMP_210151",0.000890258325464017,1060,169.7518,-7.86766572361478e-05,-0.561180999608087
"SMP_210151",0.000873963052014334,1061,169.912,-9.5762494890599e-05,-0.683050023927299
"SMP_210151",0.000906909248825644,1062,170.0722,-6.36058935396712e-05,-0.453684995924795
"SMP_210151",0.000851106443215528,1063,170.2324,-0.00012019720784372,-0.857336745324365
"SMP_210151",0.000858570039577929,1064,170.3926,-0.000113520915386736,-0.809716414132097
"SMP_210151",0.000905344358929237,1065,170.5528,-6.75325771302682e-05,-0.481693051934367
"SMP_210151",0.000904792952469788,1066,170.713,-6.88685238519144e-05,-0.491222027147769
"SMP_210151",0.000882217974200569,1067,170.8732,-9.22264835286233e-05,-0.657828535617456
"SMP_210151",0.000980821368657024,1068,171.0334,5.59560639711259e-06,0.0399120667000366
"SMP_210151",0.000847501458724086,1069,171.1936,-0.000128503813167709,-0.916585692125379
"SMP_210151",0.000885608294940684,1070,171.3538,-9.11745736620955e-05,-0.650325524544885
"SMP_210151",0.000855071406031277,1071,171.514,-0.000122487028339524,-0.873669464581887
"SMP_210151",0.000929498299134932,1072,171.6742,-4.8833552038861e-05,-0.348317563433422
"SMP_210151",0.000997421942451985,1073,171.8344,1.83189414622918e-05,0.130664446644128
"SMP_210151",0.000944476373780147,1074,171.9946,-3.53953920162904e-05,-0.252466515113912
"SMP_210151",0.00101265407522759,1075,172.1548,3.20160476556296e-05,0.228362493502477
"SMP_210151",0.00099366760481925,1076,172.315,1.22659365250498e-05,0.0874898700842901
"SMP_210151",0.000969358921690998,1077,172.4752,-1.28036482500931e-05,-0.0913252338880045
"SMP_210151",0.000995531783118876,1078,172.6354,1.2611168628308e-05,0.089952324687842
"SMP_210151",0.00103172167897559,1079,172.7956,4.80459950550228e-05,0.342700115629151
"SMP_210151",0.000939946301777328,1080,172.9558,-4.44813584316978e-05,-0.317274450459965
"SMP_210151",0.000925026567548697,1081,173.116,-6.01498577851811e-05,-0.429033953703152
"SMP_210151",0.000933507963171763,1082,173.2762,-5.24138981012979e-05,-0.373855280118952
"SMP_210151",0.00104131588114717,1083,173.4364,5.4652031142661e-05,0.389819325638046
"SMP_210151",0.00101838702450985,1084,173.5966,3.09847510036906e-05,0.221006511355313
"SMP_210151",0.00103329333597671,1085,173.7568,4.51563222207594e-05,0.322088799050143
"SMP_210151",0.00103525861473815,1086,173.917,4.6390662006347e-05,0.330893037296476
"SMP_210151",0.000966581809629139,1087,174.0772,-2.3013162782538e-05,-0.164147158104154
"SMP_210151",0.000966042098081541,1088,174.2374,-2.42758566919502e-05,-0.173153639253399
"SMP_210151",0.00103902352489419,1089,174.3976,4.79867430990004e-05,0.342277486185076
"SMP_210151",0.000935328226296235,1090,174.5578,-5.64231091584628e-05,-0.402451983991951
"SMP_210151",0.000969281716228957,1091,174.718,-2.31797815010042e-05,-0.16533560792227
"SMP_210151",0.000905801717583707,1092,174.8782,-8.73654330152057e-05,-0.623155873075665
"SMP_210151",0.00098021260888325,1093,175.0384,-1.36555671562376e-05,-0.097401759253085
"SMP_210151",0.000938759695981678,1094,175.1986,-5.58047600479445e-05,-0.398041453802471
"SMP_210151",0.000961175751834825,1095,175.3588,-3.40801207124281e-05,-0.243085012505815
"SMP_210151",0.000921284168231155,1096,175.519,-7.46581393391596e-05,-0.532517912364737
"SMP_210151",0.00102241482657026,1097,175.6792,2.57911834935177e-05,0.183962087897629
"SMP_210151",0.00102734295936306,1098,175.8394,3.00431983185898e-05,0.21429065057055
"SMP_210151",0.00105908960941166,1099,175.9996,6.11190659602189e-05,0.435947074209321
"SMP_210151",0.00106310930594487,1100,176.1598,6.44734336692854e-05,0.459872943586015
"SMP_210151",0.00109848147791347,1101,176.32,9.91858484186254e-05,0.707467951967931
"SMP_210151",0.00101909455706843,1102,176.4802,1.91448599812852e-05,0.136555517723729
"SMP_210151",0.000984241843894807,1103,176.6404,-1.63561131356167e-05,-0.11666408108314
"SMP_210151",0.000961921452306681,1104,176.8006,-3.93188389959419e-05,-0.280451485183771
"SMP_210151",0.000975787074708125,1105,176.9608,-2.60895071735507e-05,-0.186089956402073
"SMP_210151",0.00109397286848419,1106,177.121,9.14661577386732e-05,0.652405321136554
"SMP_210151",0.00102986701845817,1107,177.2812,2.67364585860822e-05,0.190704499687669
"SMP_210151",0.0010518477784754,1108,177.4414,4.80997672360867e-05,0.343083659203327
"SMP_210151",0.00106831666130538,1109,177.6016,6.39577144802479e-05,0.45619444706382
"SMP_210151",0.00110286288651926,1110,177.7618,9.78996379117671e-05,0.69829373278652
"SMP_210151",0.00111854676407926,1111,177.922,0.000112985965514946,0.805900749939728
"SMP_210151",0.00124063489074768,1112,178.0822,0.000234483412074138,1.67251177416346
"SMP_210151",0.00100949790023429,1113,178.2424,2.76272932118083e-06,0.0197058601187558
"SMP_210151",0.00102785784076914,1114,178.4026,2.05460835081895e-05,0.146550096130159
"SMP_210151",0.00109345680491905,1115,178.5628,8.55756852240442e-05,0.61039004786431
"SMP_210151",0.00108798317570375,1116,178.723,7.95400355105412e-05,0.567339261792635
"SMP_210151",0.00105843978906913,1117,178.8832,4.94420883356411e-05,0.352658101266644
"SMP_210151",0.00106576123787884,1118,179.0434,5.62165545850491e-05,0.400978681667552
"SMP_210151",0.00120625396895387,1119,179.2036,0.000196169999101822,1.39923174237884
"SMP_210151",0.00110387783254619,1120,179.3638,9.32623901599907e-05,0.665217399599647
"SMP_210151",0.00113362835988011,1121,179.524,0.000122489377005933,0.873686217034389
"SMP_210151",0.00113565901428211,1122,179.6842,0.000124004540988198,0.884493504329086
"SMP_210151",0.00112229259415974,1123,179.8444,0.000110130798536405,0.785535555035008
"SMP_210151",0.00110015180195537,1124,180.0046,8.74909701149619e-05,0.624051297939962
"SMP_210151",0.00103774783776148,1125,180.1648,2.45963738384374e-05,0.175439808226203
"SMP_210151",0.0011828800678247,1126,180.325,0.000169246493975521,1.20719308630858
"SMP_210151",0.00129491797613319,1127,180.4852,0.000280810932536432,2.00295443855324
"SMP_210151",0.00124839012039374,1128,180.6454,0.000233818365250023,1.66776816081416
"SMP_210151",0.00129642137011926,1129,180.8056,0.000281393779651267,2.0071117418502
"SMP_210151",0.00108784993377954,1130,180.9658,7.23755022320361e-05,0.516236430429463
"SMP_210151",0.00126945998853274,1131,181.126,0.000253547828172529,1.80849350570713
"SMP_210151",0.00120882282266845,1132,181.2862,0.000192482163784418,1.37292733161061
"SMP_210151",0.00124347764822112,1133,181.4464,0.000226717839124207,1.61712187652848
"SMP_210151",0.00116780566012327,1134,181.6066,0.000150636167146493,1.07445026042058
"SMP_210151",0.00116767738453381,1135,181.7668,0.000150107792032238,1.0706814923361
"SMP_210151",0.00116438451628658,1136,181.927,0.000146424526637349,1.04440967768691
"SMP_210151",0.00127310002871866,1137,182.0872,0.000254759462320971,1.81713579029913
"SMP_210151",0.00133503768770521,1138,182.2474,0.000316326482980327,2.25627801380268
"SMP_210151",0.0013318737881495,1139,182.4076,0.000312802001540761,2.23113876555757
"SMP_210151",0.00120445643125787,1140,182.5678,0.000185034237230663,1.31980312660151
"SMP_210151",0.00128935389965107,1141,182.728,0.000269591590692851,1.92292966765037
"SMP_210151",0.00126731774610832,1142,182.8882,0.000247225732728616,1.76339957358716
"SMP_210151",0.00110835291627096,1143,183.0484,8.79417270013528e-05,0.627266434537922
"SMP_210151",0.00111044269841581,1144,183.2086,8.97229798099515e-05,0.639971667154552
"SMP_210151",0.00113215217042212,1145,183.3688,0.00011113468705573,0.792696041798939
"SMP_210151",0.00111633113030183,1146,183.529,9.50267647726807e-05,0.677802244248812
"SMP_210151",0.0010384999853321,1147,183.6892,1.69197382600384e-05,0.120684278710218
"SMP_210151",0.00122244335118911,1148,183.8494,0.000200598341216042,1.43081800368638
"SMP_210151",0.00119118185015401,1149,184.0096,0.00016908331394391,1.2060291637873
"SMP_210151",0.00123532292665008,1150,184.1698,0.000212982218888984,1.51914911860229
"SMP_210151",0.00111690986252745,1151,184.33,9.43384559234531e-05,0.672892708668401
"SMP_210151",0.00119306065132951,1152,184.4902,0.000170270136612781,1.21449447427546
"SMP_210151",0.00120516927725028,1153,184.6504,0.000182171363173042,1.29938295902136
"SMP_210151",0.0011663407831041,1154,184.8106,0.000143147296440653,1.02103401097286
"SMP_210151",0.00111209736739638,1155,184.9708,8.87202529430812e-05,0.63281946616824
"SMP_210151",0.00106237053115379,1156,185.131,3.88218517290574e-05,0.276906598796622
"SMP_210151",0.000973164336192603,1157,185.2912,-5.0543727363077e-05,-0.360515818057638
"SMP_210151",0.00102390042065679,1158,185.4514,4.5271832707118e-08,0.000322912706578464
"SMP_210151",0.00114089950634535,1159,185.6116,0.000116909689137483,0.833887693234384
"SMP_210151",0.00120065682003119,1160,185.7718,0.000176544869346224,1.25925057997855
"SMP_210151",0.00110108731735141,1161,185.932,7.68658861180725e-05,0.548265220242259
"SMP_210151",0.00119110087882741,1162,186.0922,0.000166782737996524,1.18961972857256
"SMP_210151",0.00112620739418967,1163,186.2524,0.000101805432734097,0.726152794414929
"SMP_210151",0.00117206968386268,1164,186.4126,0.000147596908777346,1.0527719874794
"SMP_210151",0.00112867235909636,1165,186.5728,0.000104141895398277,0.742818200642043
"SMP_210151",0.00116079986300261,1166,186.733,0.000136224953730834,0.971658664612294
"SMP_210151",0.00111237068074538,1167,186.8932,8.7764686961044e-05,0.626003652026803
"SMP_210151",0.000945933615211189,1168,187.0534,-7.86899840025146e-05,-0.561276056113206
"SMP_210151",0.00102524214941713,1169,187.2136,6.14541879311948e-07,0.00438337415757493
"SMP_210151",0.00110254429398366,1170,187.3738,7.79263932490452e-05,0.555829553460744
"SMP_210151",0.00120066453326226,1171,187.534,0.000176070172480237,1.25586468546901
"SMP_210151",0.00106412492775079,1172,187.6942,3.95680580928025e-05,0.282229102927212
"SMP_210151",0.00112508544057308,1173,187.8544,0.00010058013123265,0.717413023998152
"SMP_210151",0.00102662244446832,1174,188.0146,2.1828826610136e-06,0.0155699583175981
"SMP_210151",0.00113115473996166,1175,188.1748,0.000106795230925126,0.76174378207318
"SMP_210151",0.00110621232793324,1176,188.335,8.1947294927179e-05,0.584509643621263
"SMP_210151",0.00105045243435079,1177,188.4952,2.62964186569733e-05,0.187565804476667
"SMP_210151",0.000933553066859455,1178,188.6554,-9.04792722182839e-05,-0.645366112528993
"SMP_210151",0.000964388611484357,1179,188.8156,-5.95052736514064e-05,-0.424436295627295
"SMP_210151",0.000992278107745584,1180,188.9758,-3.14624281002409e-05,-0.224413663107165
"SMP_210151",0.001145895171367,1181,189.136,0.000122322998181141,0.8724994783181
"SMP_210151",0.00115956967728799,1182,189.2962,0.000136180998154182,0.971345140432311
"SMP_210151",0.00106606050084157,1183,189.4564,4.28705651739773e-05,0.305785063362386
"SMP_210151",0.00114323233854107,1184,189.6166,0.000120256513775899,0.85775975976692
"SMP_210151",0.00112963918948425,1185,189.7768,0.000106892961079798,0.762440866924236
"SMP_210151",0.00111336335669634,1186,189.937,9.08623281329431e-05,0.648098354958269
"SMP_210151",0.00109170822599519,1187,190.0972,6.94681187752627e-05,0.495498788391381
"SMP_210151",0.00105081683406889,1188,190.2574,2.88534877169128e-05,0.205804741176998
"SMP_210151",0.000982762609928693,1189,190.4176,-3.89080180087968e-05,-0.277521201408062
"SMP_210151",0.000976962208635643,1190,190.5778,-4.43996253187556e-05,-0.316691468523095
"SMP_210151",0.00097798799461737,1191,190.738,-4.30488517632692e-05,-0.307056737196918
"SMP_210151",0.00105445453641008,1192,190.8982,3.37589892159375e-05,0.240794461527456
"SMP_210151",0.0012439650450439,1193,191.0584,0.00022362722667104,1.59507730769706
"SMP_210151",0.00110593841600656,1194,191.2186,8.59748741118568e-05,0.613237362772755
"SMP_210151",0.00109586384219707,1195,191.3788,7.62912424594345e-05,0.544166430155067
"SMP_210151",0.00102974869176249,1196,191.539,1.05838178829248e-05,0.0754917367851874
"SMP_210151",0.00105507073512407,1197,191.6992,3.63304888256213e-05,0.259136327744811
"SMP_210151",0.00109464285001339,1198,191.8594,7.63442510411778e-05,0.544544527165483
"SMP_210151",0.00102830919995729,1199,192.0196,1.04693860785011e-05,0.0746755232264354
"SMP_210151",0.000962737296348643,1200,192.1798,-5.46264766474852e-05,-0.389637051788965
"SMP_210151",0.00101351099802056,1201,192.34,-3.35936028159002e-06,-0.0239614801529753
"SMP_210151",0.00116568099974353,1202,192.5002,0.000149321547968732,1.06507340926553
"SMP_210151",0.00114502778756444,1203,192.6604,0.000129190037164779,0.92148035697464
"SMP_210151",0.00116608099827723,1204,192.8206,0.000150768984254875,1.07539761177313
"SMP_210151",0.00113517829532287,1205,192.9808,0.000120396076412009,0.858755225288611
"SMP_210151",0.00104700787799097,1206,193.141,3.27595366578198e-05,0.233665615369924
"SMP_210151",0.00113406372916462,1207,193.3012,0.000120353371607401,0.858450622554076
"SMP_210151",0.00110711776461648,1208,193.4614,9.3949520765425e-05,0.670118531060552
"SMP_210151",0.00108870265223529,1209,193.6216,7.60806757526694e-05,0.542664510282799
